,channel_id,video_id,comment_id,date,author,comment_text,sentiment
709,,rHux0gMZ3Eg,UgzaHpMf_9qPlxmjjAF4AaABAg,2021-09-25T09:18:26Z,Ged,does anyone know why i cannot use the integrated terminal in VSC? the .vscode just doesnt appear,neutral
710,,rHux0gMZ3Eg,UgzPfzkz8wiDtLTsgy94AaABAg,2021-09-24T18:58:42Z,Bingi Rajkumar,"in that link it showing part 1 and contains only 5hrs 
remaining 5hrs?",neutral
711,,rHux0gMZ3Eg,UgwBZDTVbsxWCrCiP9B4AaABAg,2021-09-24T09:37:27Z,Nirmal Kumar,"Hey Mosh , Excellent tutorial . Can we get a part 2 continuation for creating models.",positive
712,,rHux0gMZ3Eg,UgwZEGe3c5WWY4TZTYN4AaABAg,2021-09-23T11:34:50Z,"Scivnce ,",Hi mosh i love your videos! Could you make a new c# crash course. The last one was 5 years ago and alot has changed. Thank you for these amazing  videos 💜💜💜💜,positive
713,,rHux0gMZ3Eg,UgwaleDlZXUe0E_7ThV4AaABAg,2021-09-22T13:41:46Z,Harryj Potter,Plz .... release a full course on machine learning.....,positive
714,,rHux0gMZ3Eg,UgyhobwT9c7HxDZPl1R4AaABAg,2021-09-21T06:55:41Z,Harshavardhan Venkata Sai Kotu,I have a problem with this in windows  (Using the Integrated Terminal in VSCode) I can't find the path or \scipts \python is not working can anyone please help me,neutral
715,,rHux0gMZ3Eg,UgzbNuSahB_t8xq2zdB4AaABAg,2021-09-21T02:55:55Z,Daniel A,when are you releasing the second part of this course?,neutral
716,,rHux0gMZ3Eg,UgxzqIKkvuEpwIPKQOJ4AaABAg,2021-09-20T16:18:59Z,rahman Lutfar,Love From Bangladesh 🧡🇧🇩,positive
717,,rHux0gMZ3Eg,Ugz_6FkQ8YeU-GQYSg14AaABAg,2021-09-20T04:54:33Z,Jesus Gutierrez,"I don't understand english, but i really want to learn  this technology!!",positive
718,,rHux0gMZ3Eg,UgxZZqYhORn-WA7U_Nx4AaABAg,2021-09-20T04:42:32Z,Lesego Euratius Modiane,"pipenv install django doesn't work on my pc, says command is not recognized",neutral
719,,rHux0gMZ3Eg,Ugy27tclE994S3WeGGt4AaABAg.9SUEfM3OyfH9SiYuhjZepW,2021-09-25T16:07:47Z,Math with Andy,@Ged Yeah but there’s only Launch.json in there,neutral
720,,rHux0gMZ3Eg,Ugy27tclE994S3WeGGt4AaABAg.9SUEfM3OyfH9ShpOZp9h3u,2021-09-25T09:21:18Z,Ged,does .vscode appear for you?,neutral
721,,rHux0gMZ3Eg,UgyTrbWHcAO01vWKauB4AaABAg,2021-09-19T11:26:05Z,eshetu gusare,great!,positive
722,,rHux0gMZ3Eg,Ugxf8GWN7k0whw4PePB4AaABAg,2021-09-19T07:50:09Z,WalkPedia,"I,m following the steps but i when i past the path into the python inter , I do not see the vscode. settings.json?
can anyone help please?",negative
723,,rHux0gMZ3Eg,UgxtP3YpTWoLZpUc2Xp4AaABAg,2021-09-18T14:56:32Z,Abhay Tiwari,Mosh i have started my coding journey in 9th grade with your python videos to be honest your video are so good,positive
724,,rHux0gMZ3Eg,Ugw90Bwl-lJOhw6JOw14AaABAg,2021-09-17T13:58:54Z,Mansoor Ali,".vscode directory is not creating, can anyone please help?",neutral
725,,rHux0gMZ3Eg,UgyjPmGQUP2sJ6ImJ754AaABAg,2021-09-17T03:29:22Z,Albert F Sumo,I haven't watch this video yet but as long it's mosh teaching than I know I won't be wasting my time,negative
726,,rHux0gMZ3Eg,Ugz8TDY0s-OPiTRm7CJ4AaABAg,2021-09-16T17:21:08Z,Daniel Baffoe,i did not get any vscode folder with the settings file,neutral
727,,rHux0gMZ3Eg,UgxtVL_Y9AHASIfXki94AaABAg.9SKVTVn0_Y59SxW8E7FSv1,2021-10-01T11:32:10Z,Mohammad Umair,"Cat but you can't really make games with python I mean it's not ideal to do so, but only if you are gonna use gscript which has a flavor of python",negative
728,,rHux0gMZ3Eg,UgxtVL_Y9AHASIfXki94AaABAg.9SKVTVn0_Y59Swv01Moy1M,2021-10-01T05:59:00Z,skippo,Cat thanks,positive
729,,rHux0gMZ3Eg,UgxtVL_Y9AHASIfXki94AaABAg.9SKVTVn0_Y59SOVCMMUw8Z,2021-09-17T11:51:20Z,Mohammad Umair,what do you wanna do with python in the first place?,positive
730,,rHux0gMZ3Eg,UgxVoNexACZ4yJPQ7Bh4AaABAg,2021-09-15T10:58:30Z,Ansh Sharma,From more than 2 months no course is coming!!😕😫 I am so sad about it.,neutral
731,,rHux0gMZ3Eg,UgxM-IrFcxsaX4F3kz94AaABAg,2021-09-15T09:27:59Z,Poovaragavan,In duration 20.17 mins I don't get that . vscode how's that file goes over there....?,neutral
732,,rHux0gMZ3Eg,UgzHYkFcobKpRbFMJ3F4AaABAg,2021-09-15T03:57:50Z,Floherca C.A.,"Error 1006: Access Denied
What happened? I dont can acces your website! This is very bad :-(",negative
733,,rHux0gMZ3Eg,UgywOA7AaJQXG0myXzJ4AaABAg.9SHpXe0N2N-9UBI8umj4Qc,2021-11-01T01:49:55Z,Brian S,@Ged took me a couple of minutes in case anyone else here got stuck: open powershell as admin and type in Set-ExecutionPolicy RemoteSigned and type Y afterwards,neutral
734,,rHux0gMZ3Eg,UgywOA7AaJQXG0myXzJ4AaABAg.9SHpXe0N2N-9ShpY4381u_,2021-09-25T09:22:36Z,Ged,how do you fix this though,neutral
735,,rHux0gMZ3Eg,UgzMNuXzLj8EvIIHtcF4AaABAg,2021-09-14T12:04:54Z,Richard Greville,Very clear and concise!,positive
736,,rHux0gMZ3Eg,Ugwo_wzZQwuzv90iXVN4AaABAg,2021-09-13T18:37:35Z,Maroun Hajj,"Hello Mr Mosh. I am getting an error after the url mappings section. The browser is returning ""using the urlconf defined in storefront.urls,Django tried these Url patterns, in this order:
1.admin/
2.playground/
The empty path didn't match any of these"". Can you help me please to solve this problem? Thank you in advance",negative
737,,rHux0gMZ3Eg,UgxsO7-RB5wGkSv9M0p4AaABAg,2021-09-13T17:32:33Z,Shakirah Owolabi,"Please Coach Mosh, can you make a video on front end vs back end vs full stack development, what it takes and which you advice people to go into",positive
738,,rHux0gMZ3Eg,UgwxlqaHLvGRZ3RcKvF4AaABAg,2021-09-13T16:15:17Z,Muhammad Ashfaq,"Totally waste of time. Are you explaining the theory..!! come on man
Why not do some code",negative
739,,rHux0gMZ3Eg,Ugxnjgg3yfKJcyRy5fN4AaABAg,2021-09-13T14:04:18Z,ESS,"Im interested in taking your python course sir 
Can I know how many can use it at a time",positive
740,,rHux0gMZ3Eg,UgzN5YGiIA1888fow214AaABAg,2021-09-13T11:11:32Z,VEERESH PATEL,"Bro please do latest (2021) crash course on 
1.Angular 12
2- reactjs
3- nodejs-
4-- meanstack
5.mern stack
6-Real time project (product) development",positive
741,,rHux0gMZ3Eg,UgzjpHDIEYGRUWBVQ3V4AaABAg,2021-09-11T21:53:33Z,BluJay,Can you make a Android Studios Tutorial please,neutral
742,,rHux0gMZ3Eg,Ugy0LJTtmJO2Jrv259F4AaABAg,2021-09-11T11:23:23Z,陈闹,I really like the background sound in the guide animation. Does anyone know its name or where can I download it from?,positive
743,,rHux0gMZ3Eg,UgxijyvKhg5_ynxV7Jx4AaABAg,2021-09-11T09:32:47Z,Hamza Waseem,sir I am having a problem in opening server on browser can you help me,neutral
744,,rHux0gMZ3Eg,UgxNAaJ9iprNPrLsMZV4AaABAg,2021-09-11T05:03:07Z,MainKt,Which theme is he using,neutral
745,,rHux0gMZ3Eg,Ugy2AZIie25Vla91Oe54AaABAg,2021-09-10T22:52:24Z,Leeeon Y,Any ETA for part 2???,neutral
746,,rHux0gMZ3Eg,Ugyj8g4wxK2wpluot0p4AaABAg,2021-09-10T08:33:37Z,Buddika Dissanayake,so much useless water! waste of time.,negative
747,,rHux0gMZ3Eg,Ugy1tjysDgumtDxyTxx4AaABAg,2021-09-10T01:25:35Z,Samson Mayeem,"How about this one? 
https://youtu.be/QgnVri0aHmU",neutral
748,,rHux0gMZ3Eg,Ugx7lRiI5CdOJLQoIIN4AaABAg,2021-09-09T19:28:52Z,AmirH Mahmoodi,"I'm waiting for second part, where's it👶👶👶👶",neutral
749,,rHux0gMZ3Eg,Ugyy5euKioHUL12ykxZ4AaABAg.9S3q1bmPUtH9S4UNo57SnZ,2021-09-09T17:19:20Z,Patricia Smith,Yeah he is trusted ❤️,neutral
750,,rHux0gMZ3Eg,Ugyy5euKioHUL12ykxZ4AaABAg.9S3q1bmPUtH9S3vvTiBQbd,2021-09-09T12:09:30Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
751,,rHux0gMZ3Eg,UgwirhilOhDPI-1MShF4AaABAg.9S3lK5GXIcz9S4UXIwIWkw,2021-09-09T17:20:38Z,Patricia Smith,Yeah he’s trusted ❤️,neutral
752,,rHux0gMZ3Eg,UgwirhilOhDPI-1MShF4AaABAg.9S3lK5GXIcz9S3vxPWsLLK,2021-09-09T12:09:46Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
753,,rHux0gMZ3Eg,UgySOy-DeoASEhr2Dsh4AaABAg.9S37WyzjjX99S4UcqJil4f,2021-09-09T17:21:32Z,Patricia Smith,I also achieved my God bless him 🥰,neutral
754,,rHux0gMZ3Eg,UgySOy-DeoASEhr2Dsh4AaABAg.9S37WyzjjX99S4THdTgSiE,2021-09-09T17:09:46Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
755,,rHux0gMZ3Eg,UgygvR3N8BZUkbhxGst4AaABAg.9S1XnNZ-2_19S4Uiz2poIF,2021-09-09T17:22:22Z,Patricia Smith,Yeah he help me aslo🥰😍,neutral
756,,rHux0gMZ3Eg,UgygvR3N8BZUkbhxGst4AaABAg.9S1XnNZ-2_19S4TQDCIZm-,2021-09-09T17:10:56Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
757,,rHux0gMZ3Eg,UgzsiU4CMhXOfNGqe-V4AaABAg,2021-09-08T08:10:48Z,Afan Cvk,"Semoga bisa tembus 1k subscriber di bulan ini, 
Link mediafire nya masih anget 
LANGSUNG INTIP MAMPIR AE 🤭🤭",neutral
758,,rHux0gMZ3Eg,UgzqcJFotxht75jqUit4AaABAg,2021-09-08T06:45:45Z,SHRI DHANUSH AM IITM CSE,Great going and thank u very much brother.. Do continue 🤩🥳,positive
759,,rHux0gMZ3Eg,UgwL0ftMWoXIJ5b6EqB4AaABAg.9S0ePwzZOc49S4Uq8u_kht,2021-09-09T17:23:21Z,Patricia Smith,He also helped me 🥰🥰🥰  I own him a big thanks 🥰,positive
760,,rHux0gMZ3Eg,UgwL0ftMWoXIJ5b6EqB4AaABAg.9S0ePwzZOc49S3w4Uozr4L,2021-09-09T12:10:52Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
761,,rHux0gMZ3Eg,UgyS2bVfahs5LzZeoeJ4AaABAg.9Ry6rcEdvqD9S4V4PSiYmq,2021-09-09T17:25:26Z,Patricia Smith,Thanks to him once again he helped me also God bless him 🥰🥰❤️,positive
762,,rHux0gMZ3Eg,UgyS2bVfahs5LzZeoeJ4AaABAg.9Ry6rcEdvqD9S3wFRs9czv,2021-09-09T12:12:22Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
763,,rHux0gMZ3Eg,UgxBtMDjyiCo2u7yoPJ4AaABAg,2021-09-05T22:59:47Z,David,Holy shit this was free!? Bro this is craazzzyyy good. wtf,positive
764,,rHux0gMZ3Eg,UgzHz2qlo2t5_W67ext4AaABAg.9RvCKR6UL-z9S4VCs3SLUr,2021-09-09T17:26:35Z,Patricia Smith,Thanks once again to him he helped me also I own him a big thanks 🥰🥰,positive
765,,rHux0gMZ3Eg,UgzHz2qlo2t5_W67ext4AaABAg.9RvCKR6UL-z9S4TWLh-DTy,2021-09-09T17:11:46Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
766,,rHux0gMZ3Eg,Ugw-Dpz2SnZ1a3gGMb14AaABAg.9RvC8gKeBjh9S4VKjAK76B,2021-09-09T17:27:40Z,Patricia Smith,He help me also 🥰👆,neutral
767,,rHux0gMZ3Eg,Ugw-Dpz2SnZ1a3gGMb14AaABAg.9RvC8gKeBjh9S4TYwkorqC,2021-09-09T17:12:07Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
768,,rHux0gMZ3Eg,Ugy5kphrSsEWppnXb0J4AaABAg.9RvC8TlNdqS9S4VPyVkMcl,2021-09-09T17:28:22Z,Patricia Smith,Whoa thanks to him 🥰🥰🥰❤️I achieved my aslo,positive
769,,rHux0gMZ3Eg,Ugy5kphrSsEWppnXb0J4AaABAg.9RvC8TlNdqS9S4TdBzVASt,2021-09-09T17:12:50Z,CRAMIN_TECH on instagram,👆👆All thanks for👆👆🔝he helped me  achieved my own python 3 programming course certificate and am very glad to have my own certificate  he teaches well thanks so much 🥰,positive
770,,rHux0gMZ3Eg,UgyW8-OnGdCYqmjzlnx4AaABAg.9Rv7olPRse29RxKPl20vFc,2021-09-06T13:18:18Z,Susyamal Dev,And I made one myself,neutral
771,,rHux0gMZ3Eg,UgwDF-9bmk_OJuB7ulZ4AaABAg,2021-09-05T12:21:40Z,for YouTube,Happy Teachers Day Mosh!❤️,positive
772,,rHux0gMZ3Eg,Ugx8GzGY1lfx3ti4TdB4AaABAg.9RsOJRxkAA_9RvqIRmjJcd,2021-09-05T23:27:11Z,SHAHAD HUSSEIN,"@Athiran   I named it the same as mosh and you, it's right",positive
773,,rHux0gMZ3Eg,Ugx8GzGY1lfx3ti4TdB4AaABAg.9RsOJRxkAA_9RvUTtqhU04,2021-09-05T20:07:46Z,Athiran,"What did you name the variable inside urls .py that you created? It should be ""urlpatterns""",neutral
774,,rHux0gMZ3Eg,Ugw7X_fZdJJ2p4mStVZ4AaABAg,2021-09-04T14:59:42Z,Ramu Poonjolai,Please disable background music,neutral
775,,rHux0gMZ3Eg,Ugz9e8MEmM_P_ahtnEp4AaABAg,2021-09-04T10:12:00Z,Aysha,Watching Django tutorial on Youtube which was partially built with Django,negative
776,,rHux0gMZ3Eg,UgzdhscWa73ZGyCqfH54AaABAg,2021-09-04T09:32:54Z,SHAHAD HUSSEIN,"bin didn't show to me, i have lib, src, Scripts, but not bin, what do i do?",neutral
777,,rHux0gMZ3Eg,UgyDu7YQYtN_iAGJUzd4AaABAg,2021-09-03T12:20:06Z,Ahmed Elsayed,"i took Node Js , React JS , React Native , Docker courses from you 
and i must say you Veryyyy GOOOOOD Teacher 
now i can call my self web developer or full stack developer 
i created many projects and all working GREAT 
i use all your tips and till now i didnt find better way than yours mosh 
Thank you Mosh you change my life 

god save you and your family :)",positive
778,,rHux0gMZ3Eg,Ugwfl4QbCC2RvNOZ0n94AaABAg,2021-09-02T17:33:24Z,Daljeet Singh,I am finding lot of problem  on internet to buy a laptop specially for programming.... Plse tell me mosh which confrigration  is best for hard programming ... U have experience so I need your suggestion,positive
779,,rHux0gMZ3Eg,UgzPdIcpB69x_Ck8ooR4AaABAg,2021-09-02T07:25:05Z,Tanvir Islam Pulok,"Hey mosh that’s an amazing tutorial as usual.But I also have a question for me.Boss ,do you  have any course(paid or free) on Wordpress development?


Thank you",positive
780,,rHux0gMZ3Eg,UgycKQ9mJ605blcR6ot4AaABAg,2021-09-01T14:11:59Z,Jun Zhang,"Hi,Mosh,But there is no such a folder '.vscode' in my project",neutral
781,,rHux0gMZ3Eg,UgxZ7Dr-W6Cq6FXE2MF4AaABAg,2021-09-01T12:31:51Z,Dev Shirishkar,I got scammed on his website. I have payment evidence too.,neutral
782,,rHux0gMZ3Eg,UgwyCRbKwOUTzBRpi-N4AaABAg,2021-09-01T12:31:14Z,Dev Shirishkar,don't buy  any of his courses. I bought python course on his website. and i'm unable to learn python.,negative
783,,rHux0gMZ3Eg,Ugz-LyeRgEj-VNiDM8x4AaABAg,2021-09-01T07:30:17Z,Jay Han,How is mosh getting this nice color coded terminal?,positive
784,,rHux0gMZ3Eg,UgzxhYyCuolIG96wvO94AaABAg,2021-09-01T00:35:17Z,GMath,"Hmm... great video while it lasted, it was just an advertisement of paid course. I wish I had seen it before. Wasted 1 hour.",positive
785,,rHux0gMZ3Eg,UgydN5_FMd02ma7ldrt4AaABAg.9RhcULR7SvA9RnKHkkliMM,2021-09-02T16:04:48Z,Sharon Siekay,Did you get help? am having the same issue,neutral
786,,rHux0gMZ3Eg,UgzOSrYAPO3QjFPjTVV4AaABAg,2021-08-31T10:21:56Z,The Codeholic,"Hey Mosh.
Your reaching skills are outstanding. Your video content is one of the best in programming.
Big fan of you.
May I know which software do you use to make such an amazing animations on slides?",positive
787,,rHux0gMZ3Eg,Ugx1eD6XJCI58DYFqj54AaABAg,2021-08-31T07:22:33Z,Hamza Sajid,unresolved refernce django,neutral
788,,rHux0gMZ3Eg,Ugx4THZkMddhPn4VUFZ4AaABAg.9RfnzX0gqGL9RnJB1GWN_t,2021-09-02T15:55:09Z,Sharon Siekay,Did you manage to fix it? I have the same problem,neutral
789,,rHux0gMZ3Eg,UgxiTGdJTazS3LlRhYh4AaABAg,2021-08-30T15:09:25Z,Adityaprabha Kolay,Also I learned a lot from your python (full course) video. It helped a lot! Thank you😊,positive
790,,rHux0gMZ3Eg,Ugx5FvN-ds9dNxvNd394AaABAg,2021-08-30T04:51:00Z,VIBES UNMATCHED,Ghjj,neutral
791,,rHux0gMZ3Eg,UgzN2fGkZQdo0xfEUDd4AaABAg,2021-08-30T01:47:37Z,Ian Lei,Could someone please put in a version of the commands in the setup part for windows 10 and python 9? thanks,positive
792,,rHux0gMZ3Eg,Ugy-zoaXiTCzGDtva254AaABAg,2021-08-29T15:19:30Z,امیر محمد همدانی,هی ماش! فامیلیت یجوریه انگار که فامیل مایی :))),positive
793,,rHux0gMZ3Eg,Ugz7xxrCQkrDRlk2dQ14AaABAg,2021-08-29T12:02:11Z,Anshu chauhan,"Your video is too helpful for me.
Love from INDIA 🇮🇳",positive
794,,rHux0gMZ3Eg,UgzNCRol6xJPTIeyNhB4AaABAg,2021-08-29T07:25:16Z,Dennis,"Great Video! What's the theme and font called you're using in viscose, please?",positive
795,,rHux0gMZ3Eg,Ugy3tXJTHWjSB2WroZR4AaABAg,2021-08-28T21:36:10Z,Redwane Music.,"i can't find the vscode directory, how come https://youtu.be/rHux0gMZ3Eg?t=1212 after i added the python interpreter as per your instructions, t don't see that folder
by the way, there is no bin folder in py project but scripts forder instead , that is where python is. and after setting the interpreter that way i don't get vscode or settings.json",neutral
796,,rHux0gMZ3Eg,Ugwkij29aSzpxQQ1NCl4AaABAg,2021-08-28T21:26:04Z,Redwane Music.,"to you , everything is easy, easy ,easy, very easy. i GOT SO DIZZY tryin to follow the steps just to start. Why is it do horribly difficult, it is like building a house , so many firkin steps, and nothing is easy like that, don't say it is easy, that is not user friendly either. who can remember all that ? it is enough headache trying to learn programming let alone setting up this labyrinth",positive
797,,rHux0gMZ3Eg,UgxKzWbrxGMfCdNz2nV4AaABAg,2021-08-28T14:16:13Z,Halima’s World,"I love Mosh’s videos. I have learned Python, Javascript and Html by his videos. 
Mosh can you make a video on Flutter please? Because I can’t understand any other tutorials except yours.",positive
798,,rHux0gMZ3Eg,UgzyI0HwgHZJRdOR5-R4AaABAg,2021-08-28T04:10:41Z,Mike L,"Good intro, yet very clear that it's incomplete as it's a first part of a course.",positive
799,,rHux0gMZ3Eg,UgzKzMSxzgB5hVQD7oh4AaABAg,2021-08-28T03:29:49Z,Teemu Miettinen,Windows doesn't have bin file and you cant use the scripts\python either for vs code. I don't have anymore ideas how to run django terminal in vs code terminal....,neutral
800,,rHux0gMZ3Eg,UgxYXI0M0rnBeRuQb094AaABAg,2021-08-27T21:04:34Z,Jorge Mario Cardona Oliva,Very good and high quality content!,positive
801,,rHux0gMZ3Eg,UgwM48k4lc3aYJB0doN4AaABAg,2021-08-27T16:13:05Z,mukund srinivas,The link to the source code for your udemy  Pyramid couse is broken and now working. Can you upload it again?,negative
802,,rHux0gMZ3Eg,UgzNgNSO-6I6XAFmreR4AaABAg.9RWPq1FROMS9cchVzK73ZC,2022-06-23T19:21:33Z,Ugochukwu Chukwudifu,"Yes, data is now passed to tools like react or other frontend tools. It's sort of an industry standard. It's called decoupled architecture.",negative
803,,rHux0gMZ3Eg,UgzNgNSO-6I6XAFmreR4AaABAg.9RWPq1FROMS9S-TXawnK8k,2021-09-07T18:35:44Z,smokinep,"Hi, I would also like a clarification on Mosh's comments for templates not being used much",positive
804,,rHux0gMZ3Eg,Ugy9u3RS_UdqcYgZupt4AaABAg,2021-08-26T16:00:53Z,Gabriel Leirbag,"mosh the best bald ever, zidane eat your heart out",positive
805,,rHux0gMZ3Eg,UgwN17ToTCS6BcSEg614AaABAg,2021-08-26T12:00:06Z,BICFunAhead,Mos is the best person and coder ever🙂🙂👍,positive
806,,rHux0gMZ3Eg,UgwJY2CCVyNlNs-buF94AaABAg,2021-08-26T07:04:54Z,Cube Dev,When u gonna release part 2 in your site?,neutral
807,,rHux0gMZ3Eg,Ugy8GxA3Y_PrdkvAvo94AaABAg,2021-08-26T06:38:41Z,NineTailsGaming,I was expecting a tutorial on how to be a bounty hunter but this is nice too! Thanks man!,positive
808,,rHux0gMZ3Eg,UgzsQZv6gcKdo8LqrQ94AaABAg,2021-08-25T23:15:24Z,JS_offc,"It's one of the best tutorials that I find on YouTube, thank you!",positive
809,,rHux0gMZ3Eg,UgwmJ5cbdJjRxdfDXcV4AaABAg,2021-08-25T14:43:14Z,Tink,how would i run the python interpreter in Git Bash Terminal?,neutral
810,,rHux0gMZ3Eg,UgyDBGzDIbE-qCm-ODZ4AaABAg,2021-08-25T14:09:05Z,Ivailo Petrov,25,neutral
811,,rHux0gMZ3Eg,Ugx5E23u8re2B9hRC3t4AaABAg,2021-08-25T11:56:32Z,Youssef Ben Yedder,If anyone took mosh's react course can you tell me if it's class based or function based components please? Im curious thanks !,positive
812,,rHux0gMZ3Eg,UgxQSj7xBvkDOwZrPmV4AaABAg,2021-08-24T23:15:33Z,Brain Boost,can you make a course microservices using Python,neutral
813,,rHux0gMZ3Eg,UgxcM8m4yqU8Mt6BWjx4AaABAg,2021-08-24T11:29:41Z,Joakim Jocka,does anyone else face a problem with pipenv???,neutral
814,,rHux0gMZ3Eg,Ugy615muO9cn-MMh3G54AaABAg.9RQDrBAWUkq9RTgKwlyaQG,2021-08-25T15:42:10Z,Martyn Birdem,"https://youtu.be/v4KTDqnYuwo -- Take an image using webcam javascript
https://youtu.be/k9yxjfDarqQ  -- currency convertion using Javascript
very usefull content for coding",positive
815,,rHux0gMZ3Eg,UgzJvGh7QaQmgPePqxV4AaABAg,2021-08-24T07:19:09Z,93hothead,I thought django means that i can be that cowboy shooter from that movie,neutral
816,,rHux0gMZ3Eg,Ugxcq3EI_1EOCEkmdgF4AaABAg,2021-08-24T05:34:12Z,Okechuqu Achiever,"Hi mosh, am using windows 10 and VScode doesn't recognize pip or pipenv anytime i try to install a django",neutral
817,,rHux0gMZ3Eg,Ugz2ZNsKVCHzwyuzX9Z4AaABAg,2021-08-23T20:25:18Z,Kapata Divin,thanks a lot mosh. you are the best!!!!,positive
818,,rHux0gMZ3Eg,UgwtlPL-8L-JiUAnGFZ4AaABAg,2021-08-23T16:05:38Z,Raj Patel,Right now youtube don't using django.,positive
819,,rHux0gMZ3Eg,UgzPEL5zfKBMoH94K9R4AaABAg,2021-08-22T11:23:31Z,ProjectH,"In the minute 20:05, on Windows I think it should be Scripts instead of bin",neutral
820,,rHux0gMZ3Eg,UgzGW5CpDeVFu-PZ2th4AaABAg,2021-08-22T09:50:49Z,K K,"What is the future Software Job to target and Skills to learn - any inputs please and i have 5 years Experience as Java Developer 
THANK YOU",neutral
821,,rHux0gMZ3Eg,Ugzcf_ZUxfLZzUT7M4d4AaABAg,2021-08-22T05:05:16Z,Adideb Nag,"Hello! I am having some trouble with the bit at 20:04, I am doing the same thing on a Windows computer, however, it does not create the new folder in the Explorer, and when I try to just run ""python manage.py runserver"" it returns an error. Is there any way to fix this?",negative
822,,rHux0gMZ3Eg,UgyIf8z2UxA_Ovpt61V4AaABAg.9RKIoXeNb-19RM8NTY1wEV,2021-08-22T17:22:00Z,Erica Corey,"For people who get the same issue. The issue is setting it up via windows is different. python -m venv environmentName

and then  environmentName\Scripts\Activate

finally type in 

pip install django",neutral
823,,rHux0gMZ3Eg,UgxSNdDM2ZBZYYe7vvt4AaABAg,2021-08-21T21:20:24Z,Umar Abdullahi,Feel so blessed; Actually stop watching anything except this; thanks mosh,positive
824,,rHux0gMZ3Eg,Ugw7BSn5z_ziPruKoWB4AaABAg,2021-08-21T15:38:11Z,Merced Gonzales,You should make a video on how to order products on Amazon with Zinc,neutral
825,,rHux0gMZ3Eg,Ugwb6EMWKLbToJXIlbV4AaABAg,2021-08-21T06:53:21Z,Collins Asega,"Interested in geodjango , you may make  a tutorial on the same",positive
826,,rHux0gMZ3Eg,Ugwx5-aND7f6bfD5nwF4AaABAg,2021-08-20T19:00:57Z,AstroKiddy,"Mosh, can u add a course for mastering Flutter for quality android/IOS APP development",neutral
827,,rHux0gMZ3Eg,UgwuERO6SqhvkSuk2Tx4AaABAg,2021-08-20T04:03:47Z,Chidiebube Okike,"Hello Mr Mosh, I'm having issues with the select interpreter part (I'm using a windows PC). I copied the path way after I ran pipenv --venv and paste it in there adding \scripts\python at the end but nothing happened. The vs code folder was not created unfortunately :(",negative
828,,rHux0gMZ3Eg,Ugy0nWVdPznsR_QBGAV4AaABAg,2021-08-19T18:58:07Z,rayyan riaz,Can you please tell me that that do you upload the flutter tutorial or not? Or please give suggestions for any good flutter playlist.,positive
829,,rHux0gMZ3Eg,Ugxh1ljq3ov1UHanRTV4AaABAg,2021-08-19T17:08:23Z,Luc Rainville,Your entities relations animation is wonderfully clear <3 Thanks a lot for your help!,positive
830,,rHux0gMZ3Eg,UgzBna133d8_n2DNZ5B4AaABAg,2021-08-19T14:36:48Z,Rakshit Kumar,Sir you can teach Linux mint for beginners.,neutral
831,,rHux0gMZ3Eg,UgzV8gHjakGWezvMgpV4AaABAg,2021-08-18T23:45:28Z,Aarjav Jain,What is that color scheme I love it!,positive
832,,rHux0gMZ3Eg,UgxVvOLR6es1VANgDrF4AaABAg,2021-08-18T09:22:36Z,Healthy Mukbangs,"Hope you’re well Mosh, May God bless you in all you do. So grateful for the courses on the website too",neutral
833,,rHux0gMZ3Eg,Ugz7CqdbvakdhjUDm4N4AaABAg,2021-08-18T07:55:30Z,Bala,I am unable to install django in windows can someone please help me,negative
834,,rHux0gMZ3Eg,UgxJ26FloTMurAk66i94AaABAg,2021-08-18T06:29:19Z,S Muthiah Karthik,platformer tutorials pls..with pygame,neutral
835,,rHux0gMZ3Eg,UgxHkuSEhEvIJMaND6Z4AaABAg,2021-08-17T16:44:00Z,Felipe,"Mosh, which zsh theme do you use?",neutral
836,,rHux0gMZ3Eg,Ugxn6TdIDUZs_APYtRF4AaABAg,2021-08-17T11:03:28Z,meghali Choudhury,How to use the ls comment not working pls help,neutral
